"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"di-STpx_Ectocarpus_siliculosus_",2.88181451374538,2.53582829706927,2.55228703175688,2.23276438683771,2.43274254943583,3.00461779842162,2.81751420506248,3.00535532178385,3.17529605198825,3.45238417624526,2.26524447932803,2.56339241643211,2.85210410091489,2.33638661312621,4.79776725845454,2.91544454639609,1.96829885300781,2.78113984169851,2.69053045383015,2.66415080217959,2.62064523408402,3.07234708936233,2.55101593384689,2.60889372253001,2.36126000357354,2.83331565724357,2.46202654177363,3.51268438676609,2.29848030268082,2.35588724381757,2.5081673613283,2.97140912125126,3.01787797454026,2.49666773720382,2.94857795420438,2.38436667611443,2.32827229762059,2.02544985396896,1.84785313845847,2.45385908793584,2.23218381103113,3.85190652994559,2.51608934233208,2.56875266458836,2.4470405699427,2.55062200984413,3.03623475544576,2.72118024447849,2.05518501354366,2.21079202249422,2.42944706512536,4.26315041660837,2.48129874096348,2.36666151646669,1.92335417299796,2.66826386303191,2.66733215041425,2.54611407644512,3.25515058131625,2.75358724896511,2.60525836315806,2.71760132667748,3.07226180729088,2.32606368725465,2.20465814688919,2.00525129898396,2.72998804780098,2.64998456694756,2.973709696367,2.1639085390696,2.34022412021338,2.58477156260426,2.390935876582,2.43267969090992,2.85292068177799,4.54175578728276
"ex-EG_Angomonas_deanei_",3.87890385402851,3.81316980677918,2.93272538032625,4.39307717698533,2.54891893813068,2.4707043264134,5.21657947516788,5.93708457054733,2.21144540241364,2.78170898627904,4.76192753632608,3.49553655293922,5.15703701623885,8.73570590764949,2.95544112461107,4.2180556219799,3.54030373048682,4.57493295720667,4.30512663702986,5.66563790216308,4.04288519493729,4.24980811590616,3.920968157529,3.89342428514719,2.42634612304301,3.45589013101472,3.31328806867512,4.13674061562725,3.1004420409874,4.68002071683687,4.29318040443335,4.5083769081447,4.72367096122355,4.46911618425872,3.08371225092227,4.6680338473793,5.02082131823655,4.49622632303348,2.95932751370392,4.41571655049412,4.85846299552548,4.63645266329991,6.7787921887314,4.96808424362729,4.95276102211217,5.94715398282619,3.61764617686642,2.87736069438519,4.46051756701392,5.07613358225749,5.18774426009524,2.85022165099514,4.85399432062623,4.285091519905,4.00474415656797,4.67379887665406,4.62760286790751,4.39932296591998,4.37781190790965,6.50103310751793,4.61256848197674,4.13228355637443,5.28152353228938,4.58958545442438,5.65950263929513,4.16493669155868,5.61784483088301,5.15134570783424,4.21734294948394,5.17752574941631,17.4893496409314,6.02569140404533,5.99260418273267,4.19981124183749,5.20420829361869,3.59531773940415
"ex-EG_Bodo_saltans_",3.88008771600945,3.81346995011668,2.93252340812233,4.39691025347081,2.53695535910734,2.47210832414963,5.03886664360324,5.92797568927059,2.2125715389876,2.78426897828906,4.76576979354865,3.49633316381458,4.97140496971555,8.74505968101946,2.95802526131314,4.19418357656266,3.54155937139398,4.55877028071782,4.16775423895096,5.67209749185554,4.04642795517428,4.24975685027509,3.92460621497063,3.88130944446208,2.41581755424704,3.4576310517271,3.30537078440901,4.12503134707783,3.08849675919156,4.68457362588381,4.29710407867874,4.35707246228536,4.7198141225616,4.47483572703744,2.92937198297841,4.67081924184258,5.02644746170693,4.33743381871959,2.94837639927517,4.41956919135412,4.68239768589727,4.645111285797,6.76378912722665,4.97200324101446,4.80742009900011,5.95456725441588,3.61987520063085,2.87899256201918,4.45472457892622,5.08132115720763,5.1893858822389,2.85201097232936,4.71258364660302,4.27476401210236,4.00449908883305,4.67691813282554,4.46718768836426,4.23853401055141,4.37036967712178,6.5047686388593,4.61395112414474,4.12693402411597,5.28796433955193,4.55654482065416,5.65428848047515,4.15994172935907,5.46765688917538,4.96864707328256,4.19016085769276,5.18190887141007,17.5084526965882,6.00472280415317,5.97163829048068,4.20366201756079,5.06659522885927,3.59560962692669
"ex-EG_Eutreptiella_gymnastica_",3.87733666876031,3.8136404926473,2.93328183638554,4.39794415302085,2.53264689135897,2.47252525624046,5.04011777591936,8.50318874503282,2.21267935214347,2.78483272223935,4.76657562154747,4.57642944235462,7.67416510946166,10.551764151388,2.95864780655817,4.19483209074233,3.54212752656655,4.55981588018001,4.16878783330431,5.67261438898224,4.04695081038712,5.4390480217817,3.92597626286946,3.88294460350295,2.41628680415648,4.39507888488562,3.29970030595122,4.12558475915489,3.08880173482181,4.6844788806729,4.29834726980696,4.35899282239446,5.60303314211848,4.47509402445492,2.92962861433437,5.97313380889504,5.02764682076342,4.33924299816619,2.94867414745317,4.42020651598337,4.68295306035725,4.64703674410219,6.76517471136563,4.96846766515409,4.80359569290579,5.94826946784677,3.61982035686025,2.87353099870123,4.45542398793607,5.08144031562386,6.36291649253911,4.13957665467906,5.93216739538402,4.27565858086122,5.00023029417815,4.67264181399338,4.46827893129812,4.23982032419749,5.52587865045011,6.5063908628252,4.61548251533299,5.1568586397239,6.69280545503015,7.32240208857629,6.8636843595908,4.15584821821451,6.85441806453329,6.6298407468565,4.19166417532545,5.18393846679943,21.4271497551594,8.75280955435441,7.47248242940611,4.20517627758586,5.06716862827071,5.04056997341256
"ex-EG_Eutreptiella_gymnasticalike_",3.87703199121002,3.8142384823214,2.93296479190817,4.39750027721641,2.53236075742635,2.47258167048137,5.04032815180852,7.34076012952497,2.21242728688392,2.78479966144222,4.76615266948181,3.69384524372584,6.45300470222509,10.5513213122366,2.95745933972146,4.19566478141707,3.54208689195652,4.55929134001248,4.16865965537759,5.67252964247573,4.04656843413997,5.4390933657464,3.92614670590463,3.88260799483683,2.41651230173817,4.39506297166933,3.29944638375207,4.12521728329554,3.08864761539615,4.68443072464047,4.29867790775426,4.35917524073461,5.60306769787724,4.47441622591789,2.9290807829106,4.90859934132234,5.02669507443108,4.33930943382825,2.94854111753747,4.41991007913437,4.6824663659144,4.64651306472079,6.76477768177513,4.96822490733261,4.80375634745602,5.94716449957611,3.6196090642095,2.87361888094728,4.45558433215156,5.08080132816109,6.36328820844237,3.08639895350543,4.93588676066917,4.27573604461463,5.00069316482657,4.67312227820323,4.46874906904509,4.23952572816502,5.52538153965717,6.50637038825904,4.61541511453901,5.15671225549178,5.54446495005826,6.07199529557113,6.86239765535687,4.1560299154888,5.72133634116782,5.27132903804122,4.19190460462228,5.18307771265868,19.6601387787578,7.51253739412184,6.24415477675005,4.20488730808035,5.06686986627053,3.85965563965656
"ex-EG_Leishmania_braziliensis_",3.87913848812437,3.81387221957729,2.93313221195476,4.39294142233749,2.53668623016146,2.47015928530383,5.00183997464421,5.92851997249218,2.2113073835241,2.78241472595807,4.76295107185582,3.49672910090546,4.93224743743964,8.74106833612926,2.95641547875728,4.19634040729945,3.54111663623156,4.55454780315146,4.13331809512495,5.66753742804975,4.0427376456969,4.24742141660895,3.92206856060682,3.88191952902424,2.41521418475421,3.45652567397656,3.30666809370981,4.1255414977497,3.08859153981144,4.68023931297208,4.29549239301546,4.32197958251423,4.7151978866449,4.47093027699317,2.89525702211643,4.66799154699283,5.02637448023946,4.30380473295855,2.94625607151183,4.41869616992323,4.64430381716862,4.6381721554349,6.76318685760255,4.96912438649435,4.77268610179108,5.95172049993408,3.61847698826277,2.87860418855389,4.45488900667179,5.07951986496874,5.18918501685477,2.85115308373122,4.68181905212893,4.27118215168698,4.00510090208446,4.67459800148373,4.42918649815612,4.20155931829373,4.36745550968806,6.50089507123284,4.61215948116502,4.12727225442928,5.28490763528883,4.5554767050984,5.65347638537828,4.15766670629457,5.42920140666065,4.92309923443935,4.18806334443466,5.17932282302407,17.497041316812,6.00520008890344,5.96934430928091,4.19934242328535,5.02807947911279,3.59478069637266
"ex-EG_Leptomonas_pyrrhocoris_",3.87913848812437,3.81387221957729,2.93313221195476,4.39294142233749,2.53668623016146,2.47015928530383,5.00183997464421,5.92851997249218,2.2113073835241,2.78241472595807,4.76295107185582,3.49672910090546,4.93224743743964,8.74106833612926,2.95641547875728,4.19634040729945,3.54111663623156,4.55454780315146,4.13331809512495,5.66753742804975,4.0427376456969,4.24742141660895,3.92206856060682,3.88191952902424,2.41521418475421,3.45652567397656,3.30666809370981,4.1255414977497,3.08859153981144,4.68023931297208,4.29549239301546,4.32197958251423,4.7151978866449,4.47093027699317,2.89525702211643,4.66799154699283,5.02637448023946,4.30380473295855,2.94625607151183,4.41869616992323,4.64430381716862,4.6381721554349,6.76318685760255,4.96912438649435,4.77268610179108,5.95172049993408,3.61847698826277,2.87860418855389,4.45488900667179,5.07951986496874,5.18918501685477,2.85115308373122,4.68181905212893,4.27118215168698,4.00510090208446,4.67459800148373,4.42918649815612,4.20155931829373,4.36745550968806,6.50089507123284,4.61215948116502,4.12727225442928,5.28490763528883,4.5554767050984,5.65347638537828,4.15766670629457,5.42920140666065,4.92309923443935,4.18806334443466,5.17932282302407,17.497041316812,6.00520008890344,5.96934430928091,4.19934242328535,5.02807947911279,3.59478069637266
"ex-EG_Neobodo_designis_",3.87670400970668,3.81289035372108,2.93270114932439,4.39753839774595,2.53205987483383,2.4722423740277,5.03931105114067,5.9285439620562,2.21237924432207,2.78420317987446,4.76570998269216,3.4968167704189,4.97123396571854,8.73628746197425,2.95854861669153,4.19367624011414,3.54115864020184,4.55898735255547,4.16871134579761,5.67225908747596,4.04685872105378,4.24490892668078,3.92538529810941,3.88158086071556,2.41599573738972,3.4531684921062,3.3002486063068,4.12442760405795,3.08816065959547,4.68402192019092,4.29733759899428,4.35794640939775,4.71948474484948,4.47564917129888,2.92937328897541,4.67149480086399,5.02733785960647,4.33789103758635,2.94888224135465,4.42035465269672,4.68259563693978,4.64675980519591,6.76364136251448,4.96770598739282,4.80287782480495,5.94818142305822,3.61981667380519,2.87296848441345,4.4548693683549,5.08118821984715,5.18930990484249,2.85127528136478,4.7135738041985,4.27532057754985,4.00484558737467,4.67139918018954,4.46733871475789,4.2393255080751,4.37020624801037,6.505969751005,4.61449345887258,4.12311979178723,5.2889167621355,4.55098282351719,5.65570251475317,4.15511192916527,5.46868732019189,4.96901353387349,4.19028648958396,5.18272129512537,17.5099131399044,6.00525081961174,5.97175382964431,4.20442560203238,5.06743094447368,3.59571167394111
"ex-EG_Strigomonas_culicis_",3.88008402304495,3.81346995011668,2.93252340812232,4.39691025347081,2.5369511654648,2.47210832414963,5.03886664360324,5.92797568927059,2.21257153898761,2.78426897828906,4.76576979354865,3.49633316381457,4.97140496971555,8.74505216143944,2.95802526131314,4.19418357656266,3.54155937139398,4.55877028071782,4.16775423895096,5.67209749185554,4.04642795517428,4.24975190540335,3.92460621497063,3.88130944446207,2.41581755424704,3.45762715409064,3.30536582989756,4.12503134707783,3.08849675919156,4.68457362588381,4.29710407867874,4.35707246228536,4.7198141225616,4.47483572703744,2.92937198297841,4.67081924184258,5.02644746170693,4.33743381871958,2.94837639927517,4.41956919135412,4.68239768589727,4.645111285797,6.76378912722665,4.9719988750581,4.80741567003093,5.95456079231621,3.61987520063085,2.8789876353468,4.45472457892622,5.08132115720763,5.1893858822389,2.85201097232936,4.71258364660302,4.27476401210237,4.00449908883304,4.67691323499187,4.46718768836426,4.2385340105514,4.37036967712178,6.50476863885929,4.61395112414474,4.12692974470562,5.28796433955192,4.55653967274697,5.65428848047514,4.15993705690629,5.46765688917538,4.96864707328256,4.19016085769276,5.18190887141007,17.5084526965882,6.00472280415317,5.97163829048068,4.20366201756079,5.06659522885927,3.59560962692669
"ex-EG_Trypanosoma_brucei_",4.22850470439033,4.01453320528107,3.04121992532863,4.43531576758076,3.09789360685784,2.48379011938585,4.48384969068306,5.86159760550948,2.13662830502271,2.8918421479018,4.66406994267354,3.85881235719453,4.95970189253154,9.66587732107545,3.05372035610937,4.3052048505624,3.67358426324381,4.53069871238492,3.97514483523402,5.6996262005946,3.9743295051694,3.88407030875205,3.62081249893215,3.80976435608458,2.35945220216962,3.84928745977478,3.63584716231757,3.86395326569496,3.1505701120914,4.68969366424254,4.64916723037307,4.28063388533224,4.59015935473406,4.54557045933004,2.99490181932019,4.50897164071474,5.11388959061202,4.1059179833051,3.06186518324018,4.3657756662072,5.08298156480775,4.4323692748833,7.43593133187158,5.33103823211544,5.18946828672984,6.59938932338645,3.84793953168421,3.48351256025806,4.41891915757485,4.98785233638916,4.91065350335118,2.99807885287477,4.6466021082493,4.45181785176227,4.00505418620862,4.83697430199775,4.5487173771264,4.13605546079521,4.32688600857397,6.75667938967808,4.82787557358485,4.22899007825645,5.3676785394096,5.03095465159357,5.8211434709348,4.48710176036836,5.58327829586504,5.17082101936642,4.05657660138868,5.14653901206917,18.2429849403938,6.31540351070696,6.41318882555911,3.87201232006487,4.80833742419716,3.24860452739894
"ex-EG_Trypanosoma_grayi_",3.88028490996978,3.81089719227698,2.93216396192997,4.39689267109242,2.55099791342845,2.472210079412,5.03886066967685,5.92879244939154,2.22944132038029,2.78346009484734,4.78097043050048,3.49578809945942,4.97046580089195,8.74218622632511,2.9586233466876,4.21667837075733,3.54052482148698,4.57211091619514,4.17152784298238,5.68510227758145,4.04633721951736,4.24844543704651,3.92830171291362,3.88003163641877,2.41501310369043,3.46195446637641,3.31135552756138,4.13599050972398,3.0879528878231,4.68260808449925,4.29474224967001,4.3550099838831,4.73053549853063,4.47519442082558,2.92956702373573,4.6847202846098,5.02746061092,4.34983818019278,2.95316258681286,4.41858045050336,4.68155759080367,4.64469706924007,6.76210017511774,4.9756674876221,4.81063618959111,5.95198861990301,3.61873918005705,2.87838596460258,4.45372038444941,5.08110882924807,5.19430310091157,2.85098313393442,4.71150012137613,4.27383079868779,4.00369425147293,4.6963293325214,4.46443673039703,4.25329471665233,4.36984482077937,6.50460332060079,4.61961425562859,4.1256178205492,5.3079006502563,4.55559378703124,5.65491812068459,4.17983416776071,5.46515594290476,4.96763794020467,4.18895799424578,5.18062658433794,17.4998960081094,6.00938808214517,5.97124665405382,4.20331132991688,5.06593672951658,3.59387359317021
"ex-EG_Trypanosoma_rangeli_",3.96587409759498,4.16853731892918,2.9696216615744,4.95675868817068,2.72065617527395,2.63863641721921,5.08906011977532,6.71920545678842,2.228383612369,2.83456595242341,5.29085639862893,3.78598246987929,5.15508388568368,7.63145491221989,2.96976952583891,4.36138342533905,3.68078711039074,5.11289590233449,4.45456864414391,6.37859064856324,4.63637108497624,4.62905258627805,4.0731816850196,3.91342162128682,2.47733844457251,3.6492314387819,3.60837206917787,4.94379854121191,3.27435680582882,5.99295335065703,3.98430191117011,4.26539916568989,5.40641252708123,4.42655492608476,2.98970264683956,4.86018061583749,5.70477348070572,4.32143901315801,3.30866446985984,5.37437645837229,5.1753894304123,4.4823645005436,7.54189241390869,5.34207891377556,5.24017469377366,6.33865798578911,3.73618005991692,2.96133440018494,4.40932010038409,5.17213747458896,5.69482441072929,2.99880710869208,5.18228098919374,4.24036602319894,4.12530433536642,4.74286946039034,4.73624241719558,4.99772379133553,4.54266568974675,7.31163038324819,5.84394538476664,4.06903137014182,5.64612862611476,4.7794633845666,5.75525384289348,4.22545324793832,6.15643563979872,5.05158105862562,4.12049598095946,5.15379214278034,16.8723594382384,6.19430530300893,6.00931620233013,4.2124951528254,5.46323958236435,4.7020861075524
"ex-EG_Trypanosoma_vivax_",4.02671721836432,4.01571657195302,3.05004978358501,4.44284520177192,2.85248151470833,2.48577619782857,4.48912963673338,5.8968573935006,2.13637189538092,2.90248347765995,4.66844350605115,3.9041205250843,4.98891738496935,9.25549098712901,3.08445162203624,4.30614240583266,3.67946335125294,4.57297015269903,3.98887826499474,5.78721704305653,4.00907341748671,3.65890979847232,3.62510092512198,3.81019580061173,2.36679279077475,3.6524532426288,3.38175009273645,3.86324252044901,3.15358214854529,4.68827710094517,4.69181745173311,4.31218812747876,4.58836942006376,4.60255259423623,2.99562310920853,4.52042098931005,5.15043636930161,4.15919860496978,3.08425687739897,4.36680359804215,5.11096468491246,4.44194396926805,7.51742197866944,5.14731922514133,4.94604140258044,6.36485444403202,3.84915152570242,3.18795723133569,4.42536362033244,5.01347396800794,4.92246402480286,3.0436030249784,4.64729229650295,4.45979942317791,4.01707357792799,4.580168623126,4.5643443541273,4.18552125599444,4.36351444518985,6.82139587198069,4.85867783623224,4.01068648720399,5.36590250108895,4.77885775860978,5.87446269305961,4.23746692139838,5.60500957805667,5.17132929274022,4.09235278258048,5.18611654799331,18.3423126409802,6.33471328895572,6.4284637989356,3.87442921681301,4.81884160637788,3.24871164275316
